Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1308965297454448641,RT @Ibishblog : I fully agree with what @AdamSchiff tells the excellent @ThePlumLineGS: we can easily see how US democracy could indeed collapse in the aftermath of the election. Only a Trump win (which raises its own threats) or a huge Biden blowout can MAYBE avoid it. Trump will never concede. https://t.co/UBzK8JWU3Z,scecil,scecil,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,https://twitter.com/ThePlumLineGS/status/1308874230482698240 ,0,2,,,,,
1308965297391579136,"RT @mmpadellan : TWEEPS: We need 3,000 RETWEETS of this video in the next 3 hours so EVERYONE knows trump and the GOP are trying to take OUR Social Security with another #GOPscam.

PLEASE RETWEET!!!!
https://t.co/d0U2b5ZEJf",Linda Beasley- Vida,LindaVi37286258,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,1,0,video,https://video.twimg.com/amplify_video/1289665808335900672/vid/640x360/RWRL7r71ZLDfku2G.mp4?tag=13,,,
1308965297249017857,"RT @MAGABNT : “Justice” happened 😉

Woodward: Historians examining the Trump era will ask 'What the F happened to America?' https://t.co/mQiBE10KjU",michelle,michell35822292,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,https://thehill.com/blogs/in-the-know/in-the-know/517535-woodward-historians-examining-the-trump-era-will-ask-what-the-f ,0,0,,,,,
1308965297164935169,"RT @IlhanMN : What Trump’s attacks on @AOC and me last night made clear is that the people cheering on his hateful, xenophobic rants are fired up and ready to vote for him — so we need to mobilize to vote not only against him but for the progress our country deserves:
https://t.co/WjwUV5Bi3U",Guillotines 2020,ObjectiveRodeo,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://ilhanomar.com/vote ,0,1,,,,,
1308965297119006720,RT @Thom_Hartmann : The Republican Party’s sordid history in Florida shows just how far they’ll go to save Trump https://t.co/JBJEYO3fq1,nancypeggyRN,nancypeggy,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.alternet.org/2020/09/the-republican-partys-sordid-history-in-florida-shows-just-how-far-theyll-go-to-save-trump/#.X2wFwVcBYsM.twitter ,0,0,,,,,
1308965297022480384,RT @funder : Trump cares more about the fact Meghan Markle is backing Biden than he does about the health of Americans. And that’s just pathetic.,MomOwnTheRun,MomOwnTheRun18,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1308965296905113601,"RT @svdate : Trump, asked about stricter guidelines by the FDA before a vaccine can be released: ""That has to be approved by the White House.""

There you have it.

The vaccine has to be approved by the White House.",Nancy Markowski,bheyreddd,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1308965296888311815,RT @StevenBeschloss : Every Republican who remains silent is culpable for Trump’s unfolding plan to deny the actual results of the election.,Kayti Kiddo 😷,tH3MonSt3R,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1308965296800235520,"RT @ladymedtech1 : Trump 2020-Keeping America great! It’s a landslide Donald Trump, a landslide and Nancy Pelosi is going to commit suicide! Can’t wait to watch it",Ramiro D' J. Castrillón H.,Ramiro150402,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1308965296724750338,RT @Talkmaster : Tomorrow morning Trump should declare BLM a domestic terrorist organization and ask the AG to open a RICO investigation,M Maria,MMaria03146111,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,,0,0,,,,,
1308965296712159233,"RT @EricBoehlert : ""Trump Won't Commit to Peaceful Transfer of Power"" should be on the front page of every newspaper in America. 

how many do you think will run that headline?",Rich 3p14159,Rich3p14159,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1308965296653377540,"RT @will_watson : Donald Trump should be impeached for suggesting he’d invalidate an American election or illegally and unconstitutionally extend his  presidency, as he has now done multiple times. His efforts to disenfranchise voters and delegitimize our states’ balloting are inexcusable.",THEE Leon Jones III ☝🏾,Jones9Tr,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1308965296368242689,RT @B52Malmet : You know what? Trump is purposely triggering us. Mail in ballots are not fraudulent. He is fraudulent. You best believe @JoeBiden has a team of lawyers ready to defend the integrity of the election. This isn’t Putinland. Yet.,Rita Boone,RitaHisgenBoone,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,,,,,
1308965296334659585,"RT @jgeltzer : THREAD:

There's a lot of concern right now about Trump &amp; how he might handle an election loss after @bartongellman's article &amp; the terrible answer Trump gave to @BrianKarem.

But we're not powerless to ensure a peaceful transfer if Trump loses.

Here's what can be done now. /1",Kathy Muir,kathy_muir,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,2,,,,,
1308965296217227264,@RandPaul Trump refuses to commit to a peaceful transfer of power. Romney has spoken out. Are you part of the #TrumpCoupPlot? His plan to ignore our ballots?,bkb00,borden_bk,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,1,1,,,,,
1308965295730565120,"RT @charliespiering : TRUMP: ""We did not fight tyranny abroad only to let Marxists destroy our beloved country.""",Tony Dee 🇺🇸,Tonydeeplorable,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1308965295701266439,"RT @stevebenen : Agencies calling attention to Russia targeting the elections to help Trump:
- FBI
- CIA
- Dept of Homeland Security
- Nat'l Counterintelligence and Security Center

What Trump's done about it:
- nothing good https://t.co/zSsQLZ5cd7",BLM 🏳️‍🌈 Resister Sista ⚖️ RBG Dissents⚖️,k4rm3nk,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://on.msnbc.com/2RUNpzs ,0,0,,,,,
1308965295651000320,RT @SandyGirl4Him : What a racist POS you are tRump https://t.co/avOebp2wit,Rogue Queen of Everything,myawsum18,2020-09-24T03:03:40.000Z,Thu Sep 24 03:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://twitter.com/girlsreallyrule/status/1308908858996387843 ,0,0,,,,,
